customer_id,age,gender,province,region,jewelry_category,material,karat_purity,weight_grams,has_gemstone,occasion,purchase_amount_vnd,estimated_monthly_income_vnd,review_rating,membership_status,discount_applied,promo_code_used,payment_method,shipping_type,purchase_channel,previous_purchases,frequency_of_purchases,recency_proxy_days,monetary_est_vnd,clv_est_vnd,next_period_spend_est_vnd,churn,cluster,cluster_name,churn_proba
522,25,Nam,Hà Nội,Miền Bắc,Bông tai,Bạc,5,2.9,0,Tự mua sắm,300000.0,8893000.0,4.0,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,14,Hàng năm,390.0,840000.0,821940.0,16142.0,0,2,Khách hàng có nguy cơ rời bỏ,0.5143693712536782
523,27,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 18K,18,6.49,0,Sinh nhật,9758000.0,15658000.0,2.5,Có,Có,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,9,Hàng quý,80.0,17564000.0,18986684.0,4017142.0,0,0,Khách hàng phổ thông / mới,0.1851158000077693
524,57,Nam,Vĩnh Phúc,Miền Bắc,Vòng tay,Vàng đính đá quý,18,5.76,1,Quà tặng người yêu,12259000.0,23834000.0,3.3,Không,Có,Có,Tiền mặt,Nhận tại cửa hàng,Online,8,Hàng quý,102.0,19614000.0,18409700.0,3175542.0,0,0,Khách hàng phổ thông / mới,0.32972338550505786
525,33,Nam,Đắk Lắk,Miền Trung,Nhẫn,Vàng đính đá quý,18,3.27,1,Lễ/Tết,9856000.0,24233000.0,3.5,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,21,Hàng quý,81.0,41395000.0,39325250.0,4025292.0,0,3,Khách hàng trung thành,0.574568555057907
526,32,Nữ,Quảng Ninh,Miền Bắc,Vòng tay,Vàng 24K,24,9.3,0,Sinh nhật,19587000.0,21435000.0,3.2,Không,Không,Có,Tiền mặt,Giao hàng nhanh,Online,25,Nửa năm một lần,158.0,97935000.0,91363562.0,3208103.0,0,1,Khách hàng VIP (giá trị cao nhất),0.595120194442304
527,62,Nam,Cần Thơ,Miền Nam,Vòng tay,Bạc,5,13.53,0,Quà tặng gia đình,456000.0,24475000.0,4.0,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,15,Nửa năm một lần,157.0,1368000.0,1338588.0,58826.0,0,0,Khách hàng phổ thông / mới,0.2923046450885984
528,24,Nam,Cần Thơ,Miền Nam,Nhẫn,Bạc,5,6.92,0,Quà tặng người yêu,408000.0,20589000.0,2.7,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Online,14,Hàng năm,341.0,1142000.0,1032825.0,25379.0,0,2,Khách hàng có nguy cơ rời bỏ,0.5601267976672676
529,61,Nữ,Bà Rịa - Vũng Tàu,Miền Nam,Lắc chân,Bạc,5,7.98,0,Lễ/Tết,605000.0,19453000.0,2.5,Có,Có,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,27,Hàng năm,328.0,3267000.0,3531627.0,55814.0,0,2,Khách hàng có nguy cơ rời bỏ,0.1269714123744317
530,62,Nữ,Hà Nội,Miền Bắc,Dây chuyền,Vàng 24K,24,8.5,0,Lễ/Tết,18924000.0,31105000.0,4.0,Không,Không,Có,Thẻ tín dụng,Nhận tại cửa hàng,Online,14,Hàng quý,81.0,52987000.0,51847780.0,7336555.0,0,3,Khách hàng trung thành,0.3103695059439854
531,46,Nữ,Tây Ninh,Miền Nam,Vòng tay,Bạc,5,5.98,0,Quà tặng người yêu,487000.0,33719000.0,3.2,Không,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,10,Hàng năm,341.0,974000.0,908645.0,35870.0,1,2,Khách hàng có nguy cơ rời bỏ,0.48194077662624873
532,25,Nữ,Hải Dương,Miền Bắc,Bông tai,Bạch kim,20,5.85,0,Sinh nhật,9304000.0,19144000.0,4.2,Có,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,28,Hàng quý,100.0,52102000.0,62433827.0,3112039.0,0,3,Khách hàng trung thành,0.19641365628320656
533,25,Nữ,Vĩnh Phúc,Miền Bắc,Trang sức bộ,Vàng 18K,18,17.39,0,Tự mua sắm,28059000.0,11273000.0,4.4,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,25,Nửa năm một lần,204.0,140295000.0,140477384.0,2892249.0,1,1,Khách hàng VIP (giá trị cao nhất),0.581240351576767
534,31,Nam,Hải Dương,Miền Bắc,Vòng tay,Bạc,5,6.94,0,Sinh nhật,590000.0,18216000.0,4.0,Có,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,18,Nửa năm một lần,204.0,2124000.0,2515878.0,85733.0,0,3,Khách hàng trung thành,0.27436860252250095
535,45,Nữ,Hưng Yên,Miền Bắc,Trang sức bộ,Vàng 24K,24,30.82,0,Sinh nhật,67897000.0,21308000.0,5.0,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,1,Hàng quý,98.0,13579000.0,14061055.0,16254065.0,0,0,Khách hàng phổ thông / mới,0.3879393972096244
536,25,Nữ,Bình Định,Miền Trung,Dây chuyền,Vàng đính đá quý,18,13.68,1,Quà tặng gia đình,25964000.0,6000000.0,4.1,Có,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,12,Hàng quý,94.0,62314000.0,74240900.0,7314138.0,0,3,Khách hàng trung thành,0.13363157132412454
537,39,Nữ,Hải Dương,Miền Bắc,Lắc chân,Vàng 24K,24,5.69,0,Tự mua sắm,10863000.0,29709000.0,4.4,Có,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,30,Nửa năm một lần,187.0,65178000.0,79002254.0,1757596.0,0,3,Khách hàng trung thành,0.1675437027074728
538,23,Nữ,Nghệ An,Miền Trung,Nhẫn,Vàng 24K,24,5.07,0,Quà tặng gia đình,11172000.0,14912000.0,4.1,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,30,Hàng tháng,34.0,67032000.0,65972894.0,8330950.0,1,3,Khách hàng trung thành,0.6146581314525672
539,43,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Vàng 18K,18,4.92,0,Lễ/Tết,7288000.0,14793000.0,4.5,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,21,Nửa năm một lần,172.0,30610000.0,30824270.0,1183173.0,0,3,Khách hàng trung thành,0.3171978796575767
540,19,Nam,Long An,Miền Nam,Nhẫn,Bạch kim,20,1.64,0,Lễ/Tết,3389000.0,16763000.0,3.5,Có,Không,Có,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,14,Hàng quý,96.0,9489000.0,10912350.0,1250893.0,0,0,Khách hàng phổ thông / mới,0.18929311860685474
541,52,Nam,TP. Hồ Chí Minh,Miền Nam,Trang sức bộ,Bạc,5,34.67,0,Tự mua sắm,1558000.0,17811000.0,3.6,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,26,Nửa năm một lần,158.0,8102000.0,7743081.0,265104.0,1,3,Khách hàng trung thành,0.5026704117419428
542,20,Nam,Gia Lai,Miền Trung,Trang sức bộ,Vàng 24K,24,18.1,0,Tự mua sắm,36032000.0,19597000.0,3.3,Có,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,18,Hàng năm,320.0,129715000.0,147382183.0,3886134.0,1,1,Khách hàng VIP (giá trị cao nhất),0.2611852589384573
543,27,Nữ,Bắc Ninh,Miền Bắc,Dây chuyền,Vàng 24K,24,8.76,0,Lễ/Tết,16914000.0,25148000.0,3.9,Không,Có,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,2,Hàng tuần,7.0,6766000.0,6581965.0,40423755.0,0,0,Khách hàng phổ thông / mới,0.225152138582079
544,26,Nữ,Cần Thơ,Miền Nam,Vòng tay,Bạch kim,20,5.76,0,Tự mua sắm,9514000.0,28489000.0,3.4,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,12,Hàng tháng,33.0,22834000.0,21562146.0,9473909.0,0,0,Khách hàng phổ thông / mới,0.4634527095990843
545,57,Nữ,Hà Nội,Miền Bắc,Vòng tay,Vàng 18K,18,5.7,0,Quà tặng người yêu,9083000.0,26954000.0,5.0,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,10,Nửa năm một lần,204.0,18166000.0,22771081.0,1682335.0,0,0,Khách hàng phổ thông / mới,0.2855423793548761
546,20,Nam,Hưng Yên,Miền Bắc,Dây chuyền,Vàng 24K,24,4.34,0,Tự mua sắm,9323000.0,12601000.0,4.0,Không,Có,Không,Thẻ tín dụng,Giao hàng nhanh,Online,21,Hai tuần một lần,12.0,39157000.0,38315124.0,12938086.0,0,3,Khách hàng trung thành,0.3454526856758909
547,38,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng đính đá quý,18,2.61,1,Quà tặng người yêu,6099000.0,19517000.0,3.3,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,7,Hàng tháng,28.0,8539000.0,8014705.0,5597306.0,1,0,Khách hàng phổ thông / mới,0.711391099087548
548,46,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Vàng 24K,24,5.61,0,Quà tặng gia đình,11085000.0,21493000.0,3.8,Có,Có,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,24,Nửa năm một lần,201.0,53208000.0,62290606.0,1826333.0,0,3,Khách hàng trung thành,0.13800898982936438
549,42,Nam,Thanh Hóa,Miền Trung,Vòng tay,Bạc,5,12.73,0,Tự mua sắm,623000.0,22670000.0,4.5,Không,Không,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,8,Hàng tuần,7.0,997000.0,1003979.0,1800691.0,0,0,Khách hàng phổ thông / mới,0.49030182577845477
550,50,Nam,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng 18K,18,3.62,0,Sinh nhật,6037000.0,24425000.0,4.5,Không,Không,Có,Tiền mặt,Giao hàng tiêu chuẩn,Tại cửa hàng,19,Nửa năm một lần,164.0,22941000.0,23101587.0,1178105.0,1,3,Khách hàng trung thành,0.5146257936275476
551,56,Nam,Thanh Hóa,Miền Trung,Trang sức bộ,Bạc,5,21.28,1,Quà tặng người yêu,3203000.0,21905000.0,4.1,Có,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,10,Hàng tuần,7.0,6406000.0,7632108.0,8564335.0,0,0,Khách hàng phổ thông / mới,0.15870489263501844
552,36,Nữ,Đà Nẵng,Miền Trung,Nhẫn,Bạch kim,20,3.22,0,Sinh nhật,5413000.0,19555000.0,2.5,Có,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,8,Hai tuần một lần,15.0,8661000.0,9362541.0,10994736.0,0,0,Khách hàng phổ thông / mới,0.37339813255834486
553,57,Nam,Đà Nẵng,Miền Trung,Bông tai,Vàng 18K,18,4.12,0,Cưới hỏi,5773000.0,27795000.0,4.7,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Tại cửa hàng,22,Hàng quý,97.0,25401000.0,25868378.0,1735432.0,0,3,Khách hàng trung thành,0.1863074685765856
554,33,Nữ,Hà Nội,Miền Bắc,Nhẫn,Bạc,5,4.8,0,Tự mua sắm,526000.0,19050000.0,4.8,Không,Có,Có,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,29,Hàng năm,404.0,3051000.0,3124529.0,47270.0,0,2,Khách hàng có nguy cơ rời bỏ,0.187363405313075
555,65,Nữ,Đà Nẵng,Miền Trung,Nhẫn,Vàng đính đá quý,18,3.96,1,Tự mua sắm,7716000.0,28599000.0,4.7,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,24,Hàng quý,77.0,37037000.0,37718481.0,3143907.0,0,3,Khách hàng trung thành,0.3401253849308762
556,42,Nữ,Quảng Ngãi,Miền Trung,Nhẫn,Bạch kim,20,5.96,0,Sinh nhật,9862000.0,26214000.0,4.2,Không,Có,Có,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Tại cửa hàng,16,Hàng tháng,28.0,31558000.0,31239264.0,11208534.0,0,3,Khách hàng trung thành,0.2316086650145841
557,53,Nữ,Bình Định,Miền Trung,Dây chuyền,Vàng 18K,18,7.7,1,Cưới hỏi,15273000.0,31349000.0,2.6,Có,Có,Có,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,28,Hàng quý,85.0,85529000.0,93046999.0,4990833.0,0,3,Khách hàng trung thành,0.1404932291205882
558,60,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng 18K,18,5.03,0,Sinh nhật,8369000.0,23124000.0,4.9,Có,Không,Có,Tiền mặt,Nhận tại cửa hàng,Tại cửa hàng,25,Nửa năm một lần,169.0,41845000.0,52163977.0,1355230.0,0,3,Khách hàng trung thành,0.20350150821141783
559,56,Nữ,TP. Hồ Chí Minh,Miền Nam,Vòng tay,Vàng đính đá quý,18,13.98,1,Sinh nhật,27725000.0,31466000.0,2.7,Không,Không,Có,Chuyển khoản ngân hàng,Giao hàng nhanh,Tại cửa hàng,28,Nửa năm một lần,179.0,155260000.0,140417144.0,4284858.0,1,1,Khách hàng VIP (giá trị cao nhất),0.6125594415459603
560,58,Nam,Vĩnh Phúc,Miền Bắc,Bông tai,Vàng 24K,24,2.01,0,Lễ/Tết,4223000.0,19356000.0,2.9,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,1,Hàng tháng,29.0,845000.0,773851.0,4678799.0,0,0,Khách hàng phổ thông / mới,0.3518478270029405
561,43,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng 24K,24,1.82,0,Lễ/Tết,4018000.0,22999000.0,4.1,Có,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Online,25,Hàng tháng,29.0,20090000.0,23935226.0,3841580.0,0,3,Khách hàng trung thành,0.29186724834605315
562,20,Nam,Quảng Ninh,Miền Bắc,Nhẫn,Vàng 24K,24,3.16,1,Tự mua sắm,8752000.0,24555000.0,3.7,Có,Có,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Tại cửa hàng,16,Hàng quý,88.0,28006000.0,32593383.0,3139261.0,0,3,Khách hàng trung thành,0.16482496498333102
563,41,Nữ,Quảng Nam,Miền Trung,Nhẫn,Bạch kim,20,7.47,0,Cưới hỏi,14289000.0,13385000.0,4.4,Không,Không,Có,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,21,Nửa năm một lần,172.0,60014000.0,60092018.0,3423309.0,1,3,Khách hàng trung thành,0.5033728832347925
564,26,Nữ,Vĩnh Phúc,Miền Bắc,Bông tai,Vàng 24K,24,5.12,0,Quà tặng người yêu,9862000.0,16811000.0,4.1,Không,Có,Không,Chuyển khoản ngân hàng,Giao hàng nhanh,Online,29,Hàng năm,418.0,57200000.0,56296240.0,818784.0,0,2,Khách hàng có nguy cơ rời bỏ,0.34594778526057063
565,60,Nữ,TP. Hồ Chí Minh,Miền Nam,Bông tai,Vàng 18K,18,5.86,0,Quà tặng gia đình,8112000.0,16925000.0,2.5,Không,Có,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,16,Nửa năm một lần,186.0,25958000.0,23180494.0,1231605.0,1,3,Khách hàng trung thành,0.6659252902813665
566,29,Nữ,Hải Dương,Miền Bắc,Vòng tay,Bạc,5,16.16,0,Quà tặng gia đình,975000.0,19337000.0,4.1,Không,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,21,Nửa năm một lần,180.0,4095000.0,4030299.0,197636.0,1,3,Khách hàng trung thành,0.6197576547898239
567,28,Nam,Bình Dương,Miền Nam,Dây chuyền,Vàng 24K,24,13.97,1,Quà tặng người yêu,32026000.0,15951000.0,4.6,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,30,Hàng quý,83.0,192156000.0,194596381.0,10725389.0,0,1,Khách hàng VIP (giá trị cao nhất),0.307844375392339
568,29,Nữ,Hưng Yên,Miền Bắc,Lắc chân,Vàng 18K,18,6.2,0,Tự mua sắm,8490000.0,20486000.0,4.6,Có,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,4,Nửa năm một lần,169.0,6792000.0,8326313.0,954202.0,0,0,Khách hàng phổ thông / mới,0.1876592079247773
569,48,Nữ,Quảng Ngãi,Miền Trung,Nhẫn,Vàng 18K,18,5.53,0,Sinh nhật,9145000.0,20334000.0,2.9,Không,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,23,Nửa năm một lần,196.0,42067000.0,38524959.0,1145753.0,1,3,Khách hàng trung thành,0.7503273099445348
570,45,Nữ,Đồng Nai,Miền Nam,Bông tai,Vàng 18K,18,2.96,0,Quà tặng người yêu,4924000.0,18744000.0,3.4,Có,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,22,Hàng tháng,29.0,21666000.0,24766405.0,3378496.0,0,3,Khách hàng trung thành,0.42609530685528546
571,63,Nữ,Nghệ An,Miền Trung,Nhẫn,Vàng đính đá quý,18,7.12,1,Quà tặng gia đình,13373000.0,22836000.0,2.8,Không,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Tại cửa hàng,6,Hàng năm,346.0,16048000.0,14605285.0,1086144.0,1,2,Khách hàng có nguy cơ rời bỏ,0.7501712413250846
572,37,Nữ,Hà Nội,Miền Bắc,Bông tai,Vàng 24K,24,5.98,0,Quà tặng gia đình,11648000.0,15443000.0,4.4,Có,Có,Không,Chuyển khoản ngân hàng,Giao hàng tiêu chuẩn,Online,1,Hàng quý,82.0,2330000.0,2824193.0,4275591.0,0,0,Khách hàng phổ thông / mới,0.1308899435284497
573,31,Nữ,Bình Định,Miền Trung,Dây chuyền,Vàng đính đá quý,18,11.95,1,Quà tặng gia đình,21247000.0,13825000.0,4.1,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Tại cửa hàng,19,Nửa năm một lần,209.0,80739000.0,79463324.0,3970115.0,0,3,Khách hàng trung thành,0.3677495854320353
574,20,Nam,Tây Ninh,Miền Nam,Bông tai,Vàng 18K,18,4.91,1,Quà tặng người yêu,11910000.0,10847000.0,3.7,Không,Có,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,12,Nửa năm một lần,174.0,28584000.0,27480658.0,2174287.0,1,0,Khách hàng phổ thông / mới,0.493951676623802
575,18,Nữ,Kiên Giang,Miền Nam,Nhẫn,Vàng 24K,24,7.23,1,Sinh nhật,17933000.0,6564000.0,3.2,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Tại cửa hàng,10,Hàng năm,331.0,35866000.0,33459391.0,1561247.0,1,2,Khách hàng có nguy cơ rời bỏ,0.7187162353064835
576,35,Nam,Nam Định,Miền Bắc,Vòng tay,Vàng 24K,24,6.43,0,Lễ/Tết,12565000.0,15342000.0,4.5,Không,Có,Không,Tiền mặt,Giao hàng nhanh,Online,8,Hai tuần một lần,15.0,20104000.0,20244728.0,28881733.0,0,0,Khách hàng phổ thông / mới,0.2077758929322457
577,62,Nữ,Bình Dương,Miền Nam,Nhẫn,Bạc,5,4.63,0,Tự mua sắm,300000.0,25492000.0,4.5,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,17,Hàng năm,409.0,1020000.0,1027140.0,13247.0,1,2,Khách hàng có nguy cơ rời bỏ,0.5992551404980235
578,43,Nữ,Thanh Hóa,Miền Trung,Bông tai,Vàng 18K,18,4.66,0,Sinh nhật,7311000.0,19196000.0,3.7,Có,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,8,Hàng tháng,32.0,11698000.0,13614132.0,7144748.0,0,0,Khách hàng phổ thông / mới,0.38889560917878396
579,60,Nam,Quảng Ninh,Miền Bắc,Nhẫn,Vàng 18K,18,5.43,0,Sinh nhật,9414000.0,21685000.0,2.8,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Nhận tại cửa hàng,Online,3,Hàng tháng,29.0,5648000.0,5140245.0,11089910.0,0,0,Khách hàng phổ thông / mới,0.6516723910804104
580,22,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng đính đá quý,18,5.01,1,Quà tặng người yêu,11558000.0,16487000.0,3.7,Không,Có,Có,Thẻ tín dụng,Nhận tại cửa hàng,Tại cửa hàng,2,Hàng năm,390.0,4623000.0,4444552.0,652453.0,0,2,Khách hàng có nguy cơ rời bỏ,0.1881960073436246
581,22,Nữ,Quảng Nam,Miền Trung,Bông tai,Vàng 18K,18,2.93,0,Tự mua sắm,4401000.0,32846000.0,4.7,Không,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,8,Hàng tháng,28.0,7042000.0,7171573.0,5686135.0,0,0,Khách hàng phổ thông / mới,0.47269379002191103
582,58,Nam,Bình Định,Miền Trung,Nhẫn,Vàng đính đá quý,18,2.93,1,Lễ/Tết,7128000.0,22639000.0,4.0,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Online,19,Nửa năm một lần,181.0,27086000.0,26503651.0,1253421.0,0,3,Khách hàng trung thành,0.5178362445617828
583,23,Nam,Cần Thơ,Miền Nam,Nhẫn,Vàng 24K,24,7.5,0,Quà tặng người yêu,16697000.0,15399000.0,4.4,Không,Không,Không,Thẻ tín dụng,Nhận tại cửa hàng,Online,16,Hàng quý,79.0,53430000.0,53499459.0,5866659.0,0,3,Khách hàng trung thành,0.5186682450417734
584,20,Nam,Lào Cai,Miền Bắc,Lắc chân,Vàng 24K,24,9.61,0,Quà tặng người yêu,21152000.0,11802000.0,3.2,Có,Không,Không,Chuyển khoản ngân hàng,Nhận tại cửa hàng,Online,23,Hàng năm,342.0,97299000.0,109879761.0,2066774.0,1,1,Khách hàng VIP (giá trị cao nhất),0.6115033650114884
585,37,Nam,TP. Hồ Chí Minh,Miền Nam,Lắc chân,Bạc,5,8.52,1,Sinh nhật,1453000.0,32212000.0,3.4,Không,Không,Không,Thẻ tín dụng,Giao hàng tiêu chuẩn,Tại cửa hàng,18,Nửa năm một lần,182.0,5231000.0,4939633.0,337397.0,1,3,Khách hàng trung thành,0.6570612448002859
586,62,Nữ,Thanh Hóa,Miền Trung,Lắc chân,Vàng 18K,18,3.77,0,Tự mua sắm,6378000.0,11907000.0,2.8,Không,Không,Không,Thẻ tín dụng,Giao hàng nhanh,Tại cửa hàng,9,Hàng quý,78.0,11480000.0,10447948.0,2533381.0,1,0,Khách hàng phổ thông / mới,0.7099474887985867
587,51,Nữ,Hà Nội,Miền Bắc,Dây chuyền,Vàng 24K,24,4.34,0,Cưới hỏi,9094000.0,15497000.0,3.4,Có,Có,Không,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,28,Hàng năm,391.0,50926000.0,58213511.0,728925.0,1,2,Khách hàng có nguy cơ rời bỏ,0.505341296099213
588,22,Nam,Nghệ An,Miền Trung,Vòng tay,Vàng 24K,24,11.49,0,Quà tặng người yêu,25129000.0,13761000.0,2.9,Không,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,18,Hàng tháng,29.0,90464000.0,82846931.0,23846079.0,0,3,Khách hàng trung thành,0.5701249937896934
589,58,Nữ,Kiên Giang,Miền Nam,Bông tai,Vàng 24K,24,1.63,0,Tự mua sắm,3906000.0,21237000.0,3.8,Không,Không,Có,Tiền mặt,Giao hàng nhanh,Tại cửa hàng,19,Nửa năm một lần,184.0,14843000.0,14354665.0,539428.0,1,3,Khách hàng trung thành,0.4423271747737637
590,58,Nam,Quảng Nam,Miền Trung,Nhẫn,Bạch kim,20,2.47,0,Cưới hỏi,5046000.0,23965000.0,3.5,Có,Không,Không,Tiền mặt,Nhận tại cửa hàng,Online,15,Nửa năm một lần,180.0,15138000.0,17408700.0,966696.0,0,0,Khách hàng phổ thông / mới,0.34698109033597063
591,56,Nữ,Hải Phòng,Miền Bắc,Bông tai,Vàng 18K,18,1.41,0,Tự mua sắm,2323000.0,21839000.0,4.6,Không,Không,Có,Thẻ tín dụng,Giao hàng tiêu chuẩn,Online,13,Nửa năm một lần,194.0,6040000.0,6116708.0,303872.0,0,0,Khách hàng phổ thông / mới,0.3420963193949273
592,61,Nữ,TP. Hồ Chí Minh,Miền Nam,Nhẫn,Vàng đính đá quý,18,3.41,1,Sinh nhật,7544000.0,19107000.0,3.5,Không,Có,Không,Tiền mặt,Nhận tại cửa hàng,Online,30,Nửa năm một lần,189.0,45264000.0,43000800.0,1212886.0,0,3,Khách hàng trung thành,0.42646454386080046
593,29,Nữ,Kiên Giang,Miền Nam,Trang sức bộ,Vàng 24K,24,10.28,1,Sinh nhật,25761000.0,9960000.0,3.0,Có,Không,Không,Tiền mặt,Giao hàng tiêu chuẩn,Online,12,Hàng năm,387.0,61826000.0,68966903.0,1825280.0,1,2,Khách hàng có nguy cơ rời bỏ,0.3810873162967902
594,65,Nam,An Giang,Miền Nam,Bông tai,Vàng 18K,18,4.66,0,Tự mua sắm,7283000.0,34896000.0,2.7,Không,Không,Không,Ví điện tử (Momo/ZaloPay),Giao hàng tiêu chuẩn,Tại cửa hàng,25,Hàng quý,83.0,36415000.0,32933726.0,2859366.0,1,3,Khách hàng trung thành,0.753937792002404
595,33,Nữ,Đắk Lắk,Miền Trung,Vòng tay,Vàng 18K,18,13.99,0,Tự mua sắm,18990000.0,21834000.0,3.1,Không,Có,Có,Ví điện tử (Momo/ZaloPay),Giao hàng nhanh,Online,3,Hàng năm,379.0,11394000.0,10564517.0,1593445.0,1,2,Khách hàng có nguy cơ rời bỏ,0.502880412710803
